pl_name,hostname,pl_orbper,pl_rade,pl_bmasse,pl_eqt,st_teff,st_rad,sy_dist
Kepler-21 b,K00975.01,2.785821236,1.69,,1784.0,6202.0,1.733,
K00976.01,K00976.01,52.56901867,78.54,,737.0,7240.0,1.717,
K01048.01,K01048.01,3.411758679,14.71,,684.0,3995.0,0.561,
K01049.01,K01049.01,0.525426427,1.45,,2069.0,5791.0,0.802,
Kepler-755 b,K01050.01,1.269091415,1.41,,1331.0,5041.0,0.766,
Kepler-755 c,K01050.02,2.853133997,1.36,,1016.0,5041.0,0.766,
Kepler-1734 b,K01051.01,6.79685353,2.01,,985.0,6061.0,0.97,
K00146.01,K00146.01,8.667822346,67.37,,1303.0,6266.0,1.889,
Kepler-770 c,K01108.02,1.475323222,5.88,,2740.0,4941.0,4.885,
Kepler-770 d,K01108.03,4.15246118,7.62,,1941.0,4941.0,4.885,
K01109.01,K01109.01,6.7210783,,,,,,
Kepler-771 b,K01110.01,8.7348852,1.59,,890.0,5982.0,0.96,
K01111.01,K01111.01,10.26547688,1.81,,770.0,5699.0,0.853,
K00151.01,K00151.01,13.4471791,5.24,,848.0,6276.0,1.041,
K01177.01,K01177.01,3.305577989,25.89,,1027.0,5534.0,0.707,
K01178.01,K01178.01,4.800653901,16.91,,1347.0,6715.0,1.241,
K01179.01,K01179.01,15.06649901,56.44,,932.0,5751.0,1.626,
K01180.01,K01180.01,34.82008158,11.36,,459.0,5114.0,0.784,
K01181.01,K01181.01,0.651784374,33.65,,2090.0,5555.0,1.061,
K00977.01,K00977.01,1.353771892,430.99,,4903.0,4283.0,15.76,
K00978.01,K00978.01,18.95491633,71.39,,1139.0,6362.0,2.534,
K00979.01,K00979.01,4.348866254,2436.69,,6421.0,3598.0,101.451,
K00980.01,K00980.01,47.93094546,68.02,,905.0,8214.0,1.938,
K00981.01,K00981.01,3.99751422,2.98,,2203.0,5066.0,5.324,
K00982.01,K00982.01,1.592633181,1.56,,1053.0,4506.0,0.651,
K00134.01,K00134.01,67.5923754,12.1,,588.0,6038.0,1.744,
Kepler-265 c,K01052.01,17.02902786,2.54,,755.0,5839.0,1.067,
Kepler-265 b,K01052.02,6.84619236,1.67,,1022.0,5839.0,1.067,
Kepler-265 e,K01052.03,67.8321638,2.39,,476.0,5839.0,1.067,
Kepler-265 d,K01052.04,43.1312147,2.39,,554.0,5839.0,1.067,
Kepler-756 b,K01053.01,1.224866441,1.54,,1741.0,5553.0,1.107,
Kepler-1736 b,K01112.01,37.8102649,2.33,,566.0,6085.0,0.973,
Kepler-268 b,K01113.01,25.93406406,2.48,,695.0,5952.0,1.225,
Kepler-268 c,K01113.02,83.4463485,2.73,,471.0,5952.0,1.225,
K01114.01,K01114.01,7.04710032,25.2,,986.0,5766.0,1.068,
Kepler-772 b,K01115.01,12.99204853,2.03,,866.0,5765.0,1.242,
K01182.01,K01182.01,11.11620211,8.96,,853.0,6122.0,0.996,
K01183.01,K01183.01,1.922861499,5.09,,1392.0,5778.0,0.911,
K01184.01,K01184.01,0.635445336,19.0,,1177.0,3920.0,0.55,
K01185.01,K01185.01,1.665784138,97.27,,2636.0,6261.0,2.789,
K01186.01,K01186.01,55.6639167,34.14,,434.0,5587.0,0.853,
Kepler-79 d,K00152.01,52.09081627,7.14,,592.0,6198.0,1.324,
K00983.01,K00983.01,7.1548608,7.41,,1482.0,7443.0,1.739,
Kepler-1973 b,K00984.01,4.28746668,2.29,,942.0,5296.0,0.815,
K00985.01,K00985.01,2.002779769,1.42,,1311.0,5346.0,0.892,
Kepler-260 b,K00986.01,8.18739443,1.92,,782.0,5251.0,0.849,
Kepler-260 c,K00986.02,76.0498163,1.75,,372.0,5251.0,0.849,
Kepler-111 b,K00139.02,3.341799486,1.67,,1356.0,5873.0,1.235,
K01054.01,K01054.01,3.3226948,15.33,,3859.0,5234.0,16.959,
K01055.01,K01055.01,36.97708808,38.6,,602.0,5589.0,1.239,
K01056.01,K01056.01,1.851409163,20.42,,2154.0,7117.0,1.469,
K01057.01,K01057.01,1.303859704,0.98,,2393.0,6802.0,1.521,
K00147.01,K00147.01,145.5624926,40.15,,387.0,6148.0,1.095,
Kepler-773 b,K01116.01,3.749105745,1.68,,1160.0,5751.0,0.983,
Kepler-774 b,K01117.01,11.08956602,3.51,,1422.0,6353.0,2.867,
K01118.01,K01118.01,7.37290344,2.67,,1004.0,5973.0,1.07,
K01119.01,K01119.01,7.24476126,0.65,,837.0,5370.0,0.874,
K01193.01,K01193.01,119.0624882,10.4,,366.0,5697.0,0.92,
Kepler-415 c,K01194.01,8.70798309,2.01,,543.0,4362.0,0.554,
K01194.02,K01194.02,14.8623076,1.57,,454.0,4362.0,0.554,
Kepler-415 b,K01194.03,4.17634276,1.23,,694.0,4362.0,0.554,
Kepler-79 c,K00152.02,27.40229859,3.63,,734.0,6198.0,1.324,
Kepler-743 b,K00987.01,3.179267286,1.21,,1101.0,5511.0,0.857,
Kepler-261 b,K00988.01,10.38122447,2.18,,672.0,5095.0,0.78,
Kepler-261 c,K00988.02,24.5709023,2.82,,505.0,5095.0,0.78,
K00989.01,K00989.01,81.221876,16.59,,385.0,5619.0,0.874,
K00989.02,K00989.02,0.817026268,2.92,,1784.0,5619.0,0.874,
Kepler-43 b,K00135.01,3.024092505,12.14,,1489.0,6063.0,1.358,
K01058.01,K01058.01,5.670155713,5.85,,341.0,3337.0,0.183,
Kepler-757 b,K01059.01,1.022678654,1.14,,1734.0,5366.0,1.02,
Kepler-758 b,K01060.01,12.10968709,2.98,,1005.0,6021.0,1.458,
Kepler-758 c,K01060.02,4.75796103,1.7,,1372.0,6021.0,1.458,
Kepler-758 d,K01060.03,20.4972755,2.96,,843.0,6021.0,1.458,
K01119.02,K01119.02,13.55480534,0.62,,679.0,5370.0,0.874,
K01120.01,K01120.01,29.74454668,20.06,,455.0,4889.0,0.788,
K01121.01,K01121.01,14.15402428,53.25,,777.0,5850.0,1.037,
K01122.01,K01122.01,0.844786082,35.27,,1864.0,5705.0,0.915,
K01123.01,K01123.01,0.848483947,32.11,,1908.0,5941.0,0.936,
K01124.01,K01124.01,11.99097576,37.47,,880.0,6110.0,1.072,
Kepler-786 b,K01199.01,53.5292702,2.28,,348.0,4736.0,0.708,
K01200.01,K01200.01,0.393726813,24.17,,2705.0,6277.0,1.031,
Kepler-1741 b,K01201.01,2.757584622,1.01,,615.0,3683.0,0.424,
Kepler-787 b,K01202.01,0.928310036,1.16,,1115.0,4109.0,0.602,
Kepler-79 b,K00152.03,13.48457668,3.39,,929.0,6198.0,1.324,
Kepler-276 c,K01203.01,31.8841473,3.7,,563.0,5779.0,0.974,
K00989.03,K00989.03,16.15811112,86.13,,660.0,5619.0,0.874,
K00990.01,K00990.01,67.69213907,175.98,,1173.0,5355.0,10.703,
Kepler-744 b,K00991.01,12.06222962,1.62,,750.0,5547.0,0.933,
Kepler-745 b,K00992.01,9.93146307,2.41,,931.0,5782.0,1.22,
Kepler-262 c,K00993.01,21.85362905,1.75,,618.0,5830.0,0.876,
Kepler-758 e,K01060.04,8.19345065,1.74,,1144.0,6021.0,1.458,
K00140.01,K00140.01,19.97867,6.85,,1351.0,9651.0,1.895,
Kepler-759 b,K01061.01,41.8059544,2.02,,533.0,5907.0,0.973,
K01062.01,K01062.01,15.45158184,2.02,,1285.0,7839.0,2.069,
K01063.01,K01063.01,89.698168533,102.08,,554.0,6214.0,1.583,
K01064.01,K01064.01,1.187352427,67.35,,2251.0,6424.0,1.489,
K00015.01,K00015.01,3.012476582,65.25,,2371.0,8601.0,2.031,
Kepler-48 b,K00148.01,4.77800306,1.85,,932.0,5192.0,0.873,
K01125.01,K01125.01,7.814839231,5.33,,903.0,5887.0,0.931,
K01126.01,K01126.01,29.7452499,3.6,,557.0,5334.0,1.004,
Kepler-269 b,K01127.01,5.32667299,2.26,,1007.0,5831.0,0.921,
K01187.01,K01187.01,0.741057213,26.67,,1730.0,5496.0,0.776,
K01188.01,K01188.01,2.988085455,21.81,,1101.0,5497.0,0.809,
K01189.01,K01189.01,2.783883492,67.17,,1934.0,6028.0,2.147,
K01190.01,K01190.01,0.393727296,23.05,,2216.0,5628.0,0.808,
Kepler-1740 b,K01191.01,8.17242644,3.29,,858.0,5705.0,0.905,
K01192.01,K01192.01,1295.362215,57.82,,169.0,5609.0,1.048,
Kepler-262 b,K00993.02,13.0607936,1.45,,734.0,5830.0,0.876,
K00994.01,K00994.01,4.2989201,2.12,,1046.0,5300.0,0.986,
K00995.01,K00995.01,25.9518461,22.32,,521.0,5372.0,0.796,
K00996.01,K00996.01,25.9518536,24.6,,494.0,5198.0,0.742,
K00997.01,K00997.01,5.68628739,4.5,,1059.0,6052.0,0.956,
K00136.01,K00136.01,15.663886949,27.36,,1060.0,5996.0,2.221,
K01065.01,K01065.01,4.020628573,16.94,,1232.0,6210.0,1.033,
K01066.01,K01066.01,5.714817603,9.29,,943.0,5695.0,0.842,
K01067.01,K01067.01,185.02288222,49.82,,379.0,6025.0,1.367,
K01068.01,K01068.01,2.897432135,14.35,,2170.0,5970.0,2.994,
Kepler-760 b,K01069.01,8.70420525,2.86,,748.0,5074.0,0.863,
Kepler-269 c,K01127.02,8.1280933,1.39,,875.0,5831.0,0.921,
K01127.03,K01127.03,2.83668931,1.19,,1242.0,5831.0,0.921,
Kepler-775 b,K01128.01,0.974868896,1.16,,1612.0,5487.0,0.832,
Kepler-776 b,K01129.01,4.89721006,1.48,,904.0,5093.0,0.847,
K01130.01,K01130.01,2.757794163,20.05,,1231.0,5747.0,0.891,
K01132.01,K01132.01,1.914158508,13.63,,1646.0,6289.0,1.118,
K01196.01,K01196.01,3.98216698,3.32,,1374.0,5570.0,1.548,
K01197.01,K01197.01,0.643794198,19.51,,2011.0,5958.0,0.83,
Kepler-275 c,K01198.01,16.08832318,3.42,,875.0,6157.0,1.33,
Kepler-275 b,K01198.02,10.30067919,2.2,,1015.0,6157.0,1.33,
Kepler-275 d,K01198.03,35.6757453,3.02,,671.0,6157.0,1.33,
K01198.04,K01198.04,1.00861677,,,,,,
K00998.01,K00998.01,161.78832712,36.14,,375.0,6018.0,1.212,
Kepler-263 b,K00999.01,16.56806842,2.54,,548.0,4987.0,0.716,
Kepler-263 c,K00999.02,47.3329299,2.18,,386.0,4987.0,0.716,
K01000.01,K01000.01,0.856895349,0.82,,1881.0,6021.0,0.873,
Kepler-264 b,K01001.01,40.8065333,3.71,,772.0,6207.0,2.097,
Kepler-760 c,K01069.02,2.46697039,1.56,,1139.0,5074.0,0.863,
K00141.01,K00141.01,2.624234833,5.11,,1164.0,5340.0,0.899,
Kepler-266 b,K01070.01,6.61836309,2.98,,1066.0,5529.0,1.294,
Kepler-266 c,K01070.02,107.7214092,4.75,,421.0,5529.0,1.294,
K01070.03,K01070.03,92.77779,1.92,,410.0,5888.0,1.019,
K01133.01,K01133.01,5.251916208,37.15,,952.0,5542.0,0.872,
Kepler-48 c,K00148.02,9.673958488,2.63,,736.0,5192.0,0.873,
K01134.01,K01134.01,100.3039228,29.55,,313.0,5055.0,0.772,
K01134.02,K01134.02,200.61103346,,,,,,
K01135.01,K01135.01,0.986620248,43.98,,2308.0,6243.0,1.385,
K01136.01,K01136.01,1.63484631,,,,,,
Kepler-276 b,K01203.02,14.12847677,2.73,,739.0,5779.0,0.974,
Kepler-276 d,K01203.03,48.6478543,4.14,,489.0,5779.0,0.974,
Kepler-788 b,K01204.01,8.39842977,2.0,,984.0,6309.0,1.044,
Kepler-789 b,K01205.01,8.63847391,5.99,,1419.0,5684.0,3.046,
K01206.01,K01206.01,422.917678,5.89,,292.0,5796.0,1.444,
Kepler-264 c,K01001.02,140.10765,3.42,,511.0,6207.0,2.097,
Kepler-746 b,K01002.01,3.4815917,1.17,,1156.0,5405.0,1.022,
K01003.01,K01003.01,8.360616221,40.35,,1263.0,5463.0,2.445,
K01004.01,K01004.01,1.838514968,4.86,,1426.0,5751.0,0.94,
Kepler-747 b,K01005.01,35.61760233,5.17,,456.0,5123.0,0.779,
K01071.01,K01071.01,1.09206833,1.29,,1611.0,5639.0,0.859,
Kepler-761 b,K01072.01,10.12805158,1.95,,767.0,5676.0,0.82,
K01073.01,K01073.01,1.613001111,1.25,,1680.0,5580.0,1.205,
Kepler-762 b,K01074.01,3.770551475,12.05,,1302.0,6322.0,1.075,
K01075.01,K01075.01,1.343767797,18.66,,2654.0,6324.0,2.312,
K01076.01,K01076.01,29.12436474,15.25,,356.0,4457.0,0.481,
K01138.01,K01138.01,31.82814583,35.8,,564.0,5908.0,0.92,
K01139.01,K01139.01,3.629442796,3.28,,1434.0,6506.0,1.217,
K01140.01,K01140.01,0.553261874,97.36,,3689.0,5679.0,3.142,
Kepler-777 b,K01141.01,5.72812616,1.38,,569.0,3968.0,0.548,
Kepler-778 b,K01142.01,3.75574267,1.58,,977.0,5311.0,0.788,
K01143.01,K01143.01,7.44042933,2.74,,883.0,5815.0,0.877,
Kepler-257 c,K00941.01,6.581477136,4.56,,881.0,5188.0,0.973,
Kepler-470 b,K00129.01,24.669192732,77.76,,1485.0,5313.0,9.327,
Kepler-257 b,K00941.02,2.382652873,2.74,,1237.0,5188.0,0.973,
Kepler-257 d,K00941.03,24.66461416,5.34,,567.0,5188.0,0.973,
Kepler-735 b,K00942.01,11.51517167,2.9,,657.0,5177.0,0.798,
Kepler-18 c,K00137.01,7.641567589,4.91,,899.0,5356.0,1.055,
K01006.01,K01006.01,30.6113932,19.68,,317.0,3900.0,0.534,
Kepler-748 b,K01007.01,7.40742502,2.01,,938.0,5922.0,0.961,
K01008.01,K01008.01,569.934135,38.98,,296.0,5367.0,2.057,
K01009.01,K01009.01,5.09246539,1.17,,844.0,5037.0,0.751,
K01010.01,K01010.01,110.61576622,,,,,,
K01077.01,K01077.01,1.103971357,1.37,,1471.0,5409.0,0.746,
Kepler-88 b,K00142.01,10.916108342,3.93,,758.0,5575.0,0.932,
Kepler-267 b,K01078.01,3.353732008,1.65,,615.0,3789.0,0.46,
Kepler-267 c,K01078.02,6.877446033,2.05,,484.0,3789.0,0.46,
Kepler-267 d,K01078.03,28.46464804,1.87,,301.0,3789.0,0.46,
K01079.01,K01079.01,0.293630085,26.35,,2503.0,5665.0,0.843,
Kepler-48 d,K00148.03,42.89645024,2.0,,448.0,5192.0,0.873,
K01144.01,K01144.01,2.44199803,1.44,,1282.0,5970.0,0.796,
K01145.01,K01145.01,30.5872153,2.32,,621.0,5944.0,1.082,
Kepler-779 b,K01146.01,7.09712124,0.74,,425.0,3569.0,0.389,
K01147.01,K01147.01,2.6827683,1.19,,1551.0,6180.0,1.223,
Kepler-736 b,K00943.01,3.601465336,2.31,,996.0,5052.0,0.855,
K00944.01,K00944.01,3.108251172,4.43,,1096.0,5330.0,0.847,
Kepler-1666 b,K00945.01,25.8474958,2.4,,672.0,6297.0,1.031,
Kepler-1666 c,K00945.02,40.715561,2.7,,578.0,6297.0,1.031,
K00946.01,K00946.01,20.42720701,4.42,,674.0,6014.0,0.958,
K01011.01,K01011.01,6.198273591,19.81,,985.0,6038.0,0.898,
K01012.01,K01012.01,1.023471798,3.78,,1727.0,5741.0,0.893,
K01013.01,K01013.01,0.51872711,19.07,,1965.0,5572.0,0.762,
Kepler-749 b,K01014.01,17.31711739,2.04,,454.0,4719.0,0.502,
Kepler-750 b,K01015.01,9.42889884,4.39,,1163.0,5897.0,1.86,
K01080.01,K01080.01,1.096583368,1.35,,1474.0,5222.0,0.763,
K01081.01,K01081.01,9.95639775,28.15,,905.0,6161.0,1.053,
Kepler-763 d,K01082.01,6.50327035,1.67,,804.0,4999.0,0.843,
Kepler-763 c,K01082.02,4.09667624,1.42,,938.0,4999.0,0.843,
Kepler-763 b,K01082.03,1.196548464,1.25,,1414.0,4999.0,0.843,
Kepler-270 b,K01148.01,11.47609015,2.07,,984.0,6071.0,1.41,
Kepler-270 c,K01148.02,25.2630467,1.71,,756.0,6071.0,1.41,
K01149.01,K01149.01,7.1688266,,,,,,
Kepler-780 b,K01150.01,0.677374687,0.9,,2099.0,5718.0,1.037,
Kepler-271 b,K01151.01,10.43547031,1.22,,759.0,5528.0,0.853,
Kepler-271 c,K01151.02,7.41084314,0.94,,850.0,5528.0,0.853,
Kepler-737 b,K00947.01,28.59914031,1.83,,298.0,3755.0,0.461,
Kepler-738 b,K00948.01,24.58716355,2.37,,530.0,5474.0,0.749,
K00130.01,K00130.01,34.193600311,21.95,,778.0,6129.0,1.786,
Kepler-739 b,K00949.01,12.53248222,3.24,,775.0,5997.0,0.904,
K00950.01,K00950.01,31.201692472,8.31,,286.0,3748.0,0.449,
Kepler-258 b,K00951.01,13.19720694,4.18,,642.0,4954.0,0.885,
Kepler-18 d,K00137.02,14.85890852,5.94,,720.0,5356.0,1.055,
Kepler-750 c,K01015.02,4.08897299,2.36,,1537.0,5897.0,1.86,
K01016.01,K01016.01,2.866680334,2.93,,1045.0,5238.0,0.764,
Kepler-751 b,K01017.01,17.44486016,3.24,,679.0,5568.0,0.966,
K01018.01,K01018.01,8.30697421,37.99,,1246.0,5300.0,2.124,
K01019.01,K01019.01,2.49705175,,,,,,
Kepler-764 b,K01083.01,7.33685101,1.52,,875.0,5795.0,0.848,
K00143.01,K00143.01,22.65117451,7.62,,855.0,6968.0,1.333,
K01084.01,K01084.01,1.204274435,1.19,,1564.0,5668.0,0.849,
Kepler-1735 b,K01085.01,7.71790675,0.9,,502.0,3975.0,0.509,
Kepler-765 b,K01086.01,27.6652847,2.21,,641.0,6036.0,1.017,
K01087.01,K01087.01,0.948950734,36.87,,2103.0,6307.0,1.133,
Kepler-473 b,K00149.01,14.55730897,4.32,,879.0,5774.0,1.412,
K01152.01,K01152.01,4.722254104,14.45,,557.0,3801.0,0.488,
K01153.01,K01153.01,0.635069939,57.77,,2351.0,6340.0,1.058,
K01154.01,K01154.01,6.810823723,26.06,,1626.0,7226.0,2.079,
K01155.01,K01155.01,0.933746515,25.54,,1508.0,5252.0,0.716,
K01156.01,K01156.01,1.872421727,5.65,,1298.0,5337.0,0.825,
Kepler-258 c,K00951.02,33.6528474,3.05,,470.0,4954.0,0.885,
Kepler-32 b,K00952.01,5.90127815,1.94,,514.0,3731.0,0.498,
Kepler-32 c,K00952.02,8.75209691,1.83,,451.0,3731.0,0.498,
Kepler-32 d,K00952.03,22.78078241,2.17,,328.0,3731.0,0.498,
Kepler-32 e,K00952.04,2.896005211,1.23,,652.0,3731.0,0.498,
Kepler-32 f,K00952.05,0.742957911,1.47,,1026.0,3731.0,0.498,
K01020.01,K01020.01,54.35635067,38.81,,566.0,6161.0,1.255,
K01021.01,K01021.01,0.54624855,18.93,,1837.0,5414.0,0.714,
Kepler-752 b,K01022.01,18.82744023,2.7,,632.0,5687.0,0.86,
K01023.01,K01023.01,8.4120069,1.71,,590.0,4502.0,0.621,
Kepler-753 b,K01024.01,5.747711909,1.86,,641.0,4252.0,0.632,
Kepler-18 b,K00137.03,3.504691252,2.03,,1165.0,5356.0,1.055,
K01088.01,K01088.01,0.995861402,26.93,,1477.0,5286.0,0.706,
Kepler-418 b,K01089.01,86.67856052,9.83,,434.0,5822.0,1.081,
Kepler-418 c,K01089.02,12.21828097,5.1,,835.0,5822.0,1.081,
K01090.01,K01090.01,8.387210055,72.52,,1211.0,6089.0,1.795,
K01091.01,K01091.01,15.2384539,9.84,,829.0,6384.0,1.086,
K01092.01,K01092.01,0.413334492,31.52,,2509.0,5973.0,1.016,
K01157.01,K01157.01,0.93374614,149.71,,3303.0,5438.0,4.319,
K01158.01,K01158.01,6.47179275,2.08,,1075.0,6341.0,1.033,
Kepler-1737 b,K01159.01,64.617518,5.4,,383.0,5043.0,0.881,
Kepler-781 b,K01160.01,13.21409607,2.77,,629.0,5333.0,0.728,
Kepler-272 c,K01161.01,6.05729966,1.94,,947.0,5334.0,1.004,
Kepler-740 b,K00953.01,3.584101048,4.66,,1131.0,5739.0,0.922,
Kepler-13 b,K00013.01,1.763587535,21.42,,3559.0,9107.0,3.031,
Kepler-471 b,K00131.01,5.014234733,10.63,,1308.0,6490.0,1.307,
Kepler-259 b,K00954.01,8.11528727,3.1,,879.0,5926.0,0.887,
Kepler-259 c,K00954.02,36.9250409,3.01,,530.0,5926.0,0.887,
K01025.01,K01025.01,37.4783492,10.05,,262.0,3687.0,0.44,
K01028.01,K01028.01,8.09695764,34.0,,1197.0,5949.0,1.707,
Kepler-1732 b,K01029.01,32.3122867,4.84,,699.0,5821.0,1.494,
Kepler-1733 b,K01030.01,9.22961384,2.79,,1021.0,6320.0,1.252,
Kepler-754 b,K01031.01,14.5598556,1.64,,758.0,5959.0,0.966,
Kepler-472 b,K00144.01,4.176254191,3.07,,876.0,4957.0,0.776,
K01093.01,K01093.01,0.528755447,47.75,,3271.0,6151.0,1.954,
Kepler-766 b,K01094.01,6.10027621,2.59,,990.0,5957.0,0.937,
K01095.01,K01095.01,51.59809554,6.57,,449.0,5681.0,0.859,
K01096.01,K01096.01,1500.0,9.8,,139.0,5606.0,0.76,
K01097.01,K01097.01,10.9110487,2.36,,786.0,5903.0,0.864,
Kepler-112 b,K00150.01,8.408878137,2.28,,809.0,5551.0,0.812,
Kepler-272 d,K01161.02,10.93725572,2.41,,777.0,5334.0,1.004,
Kepler-272 b,K01161.03,2.97136658,1.52,,1200.0,5334.0,1.004,
Kepler-782 b,K01162.01,158.6850022,3.08,,350.0,5751.0,1.034,
Kepler-273 b,K01163.01,2.936527336,1.92,,1209.0,5359.0,1.002,
Kepler-741 b,K00955.01,7.03902016,2.45,,1051.0,6321.0,1.058,
Kepler-742 b,K00956.01,8.360870704,3.67,,690.0,4743.0,0.81,
K00957.01,K00957.01,3.14051153,31.01,,1306.0,6108.0,0.974,
Kepler-1731 b,K00958.01,21.76129812,2.53,,486.0,4859.0,0.72,
K00959.01,K00959.01,12.713794177,2.31,,181.0,2661.0,0.116,
K00960.01,K00960.01,15.801100028,15.61,,614.0,5383.0,0.789,
K01032.01,K01032.01,1500.1406772,18.35,,206.0,5009.0,2.283,
K01034.01,K01034.01,1.739428983,268.65,,1268.0,5415.0,0.742,
K01035.01,K01035.01,1.217266418,14.49,,2378.0,6631.0,1.638,
K01036.01,K01036.01,19.563092517,23.76,,965.0,6208.0,1.831,
K01037.01,K01037.01,3.7228551,5.67,,1118.0,5873.0,0.863,
K00138.01,K00138.01,48.93786896,24.19,,764.0,7066.0,1.761,
K01098.01,K01098.01,5.48990788,23.6,,1039.0,5982.0,0.96,
Kepler-767 b,K01099.01,161.5278347,8.19,,366.0,5778.0,1.213,
K01100.01,K01100.01,0.73093905,1.45,,1488.0,4768.0,0.711,
Kepler-768 b,K01101.01,11.39102358,1.67,,618.0,4983.0,0.728,
Kepler-24 c,K01102.01,12.33343853,4.12,,915.0,5896.0,1.24,
Kepler-273 c,K01163.02,8.01500821,2.0,,865.0,5359.0,1.002,
K01164.01,K01164.01,0.933749941,12.93,,919.0,3682.0,0.48,
Kepler-783 c,K01165.01,7.053934488,2.36,,840.0,5357.0,0.863,
Kepler-783 b,K01165.02,4.29263699,0.68,,991.0,5357.0,0.863,
Kepler-1738 b,K01166.01,7.6746614,2.8,,957.0,6063.0,1.001,
K01167.01,K01167.01,0.445275074,1.21,,1950.0,5346.0,0.725,
Kepler-42 b,K00961.01,1.213770423,0.78,,525.0,3292.0,0.148,
Kepler-42 c,K00961.02,0.453287416,0.76,,729.0,3292.0,0.148,
K00132.01,K00132.01,10.810132734,13.95,,985.0,6211.0,1.284,
Kepler-42 d,K00961.03,1.865114193,0.66,,455.0,3292.0,0.148,
K00964.01,K00964.01,3.273699006,22.36,,3060.0,10816.0,2.493,
K00965.01,K00965.01,7.047103499,51.86,,955.0,5730.0,1.035,
K01038.01,K01038.01,0.530300102,35.73,,2410.0,6184.0,1.038,
K01039.01,K01039.01,1.073917869,33.01,,1794.0,5962.0,0.959,
K01040.01,K01040.01,4.206096814,32.66,,1252.0,6306.0,1.076,
K01041.01,K01041.01,19.56313723,9.73,,706.0,5766.0,1.077,
K01042.01,K01042.01,2.227718792,8.88,,1400.0,6038.0,0.922,
K01043.01,K01043.01,0.591914504,27.21,,1646.0,5122.0,0.655,
Kepler-290 c,K01360.01,36.7704935,2.83,,437.0,5142.0,0.755,
Kepler-290 b,K01360.02,14.58932429,2.32,,594.0,5142.0,0.755,
Kepler-290 d,K01360.03,0.764017553,0.86,,1589.0,5142.0,0.755,
Kepler-61 b,K01361.01,59.8780258,2.19,,273.0,4016.0,0.599,
K01362.01,K01362.01,20.51360192,2.58,,540.0,5310.0,0.704,
Kepler-297 c,K01426.02,74.92768653,6.39,,409.0,5618.0,0.897,
Kepler-297 d,K01426.03,150.0189511,32.6,,325.0,5618.0,0.897,
Kepler-844 b,K01427.01,2.613020421,1.5,,713.0,3883.0,0.517,
Kepler-845 b,K01428.01,0.927859786,1.79,,1361.0,4815.0,0.699,
Kepler-1750 b,K01429.01,205.912735,4.68,,298.0,5644.0,0.969,
Kepler-23 b,K00168.03,7.10695741,1.72,,1157.0,5761.0,1.518,
K01239.01,K01239.01,0.783276173,1.98,,2149.0,5640.0,1.233,
K01239.02,K01239.02,3.17405898,2.09,,1348.0,5640.0,1.233,
Kepler-280 b,K01240.01,2.1395563,1.76,,1425.0,5534.0,1.08,
Kepler-280 c,K01240.02,4.807103254,2.96,,1088.0,5534.0,1.08,
Kepler-56 c,K01241.01,21.4054422,11.64,,1087.0,4838.0,4.361,
Kepler-56 b,K01241.02,10.5007712,5.68,,1378.0,4838.0,4.361,
Kepler-285 b,K01305.01,2.633852528,1.38,,1131.0,5114.0,0.878,
Kepler-285 c,K01305.02,6.18670882,1.21,,851.0,5114.0,0.878,
Kepler-286 b,K01306.01,1.796320953,1.2,,1367.0,5576.0,0.829,
Kepler-286 c,K01306.02,3.468073,1.29,,1098.0,5576.0,0.829,
Kepler-286 d,K01306.03,5.9142668,1.31,,919.0,5576.0,0.829,
Kepler-476 b,K00162.01,14.00640392,3.11,,807.0,5788.0,1.124,
Kepler-291 b,K01363.01,3.546531809,2.18,,1212.0,5993.0,0.986,
Kepler-291 c,K01363.02,5.70070626,2.03,,1035.0,5993.0,0.986,
Kepler-292 f,K01364.01,20.8341497,2.26,,563.0,5296.0,0.808,
Kepler-292 d,K01364.02,7.0556584,2.13,,808.0,5296.0,0.808,
Kepler-298 b,K01430.01,10.47548084,2.11,,540.0,4463.0,0.611,
Kepler-298 c,K01430.02,22.92886314,2.08,,416.0,4463.0,0.611,
Kepler-298 d,K01430.03,77.4740991,2.63,,277.0,4463.0,0.611,
K01431.01,K01431.01,345.1589354,7.79,,241.0,5597.0,0.931,
Kepler-299 c,K01432.01,6.88595222,2.68,,946.0,5616.0,0.999,
K01242.01,K01242.01,99.6442783,8.48,,415.0,6102.0,1.016,
K01243.01,K01243.01,3.125814002,1.88,,1460.0,6358.0,1.181,
Kepler-474 b,K00155.01,5.660669429,3.24,,1115.0,5746.0,1.173,
K01244.01,K01244.01,10.80487163,1.71,,857.0,6092.0,0.998,
Kepler-798 b,K01245.01,13.71938426,1.98,,864.0,6387.0,1.105,
Kepler-286 e,K01306.04,29.2214959,1.81,,539.0,5576.0,0.829,
Kepler-287 c,K01307.01,44.8520997,3.35,,513.0,5514.0,1.071,
Kepler-287 b,K01307.02,20.34237838,2.88,,667.0,5514.0,1.071,
Kepler-11 g,K00157.05,118.3786735,3.4,,376.0,5657.0,1.046,
Kepler-811 b,K01308.01,23.58444746,3.0,,730.0,5655.0,1.354,
Kepler-292 e,K01364.03,11.97884409,2.11,,678.0,5296.0,0.808,
Kepler-292 c,K01364.04,3.71545593,1.46,,1001.0,5296.0,0.808,
Kepler-292 b,K01364.05,2.58083264,1.31,,1130.0,5296.0,0.808,
